,OBJECTID,name,geometry,GEOID,Typology,Total_hhsize_2010,owner_occupied_hh_2010,renter_occupied_hh_2010,Total_hhsize,owner_occupied_hh,renter_occupied_hh,Total_hh_percent_change,owner_occupied_percent_change,renter_occupied_percent_change,median_gross_rent,median_gross_rent_2010,rent_percent_change,median_gross_rent_2010_inflation,rent_percent_change_inflation,median_income_nonfamily,median_income_family,median_income_nonfamily_2010,median_income_family_2010,income_family_percent_change,income_nonfamily_percent_change,median_income_family_2010_inflation,median_income_nonfamily_2010_inflation,median_income_family_percent_change_inflation,median_income_nonfamily_percent_change_inflation,total_race,nonhispanic_white,percent_white,total_race_2010,nonhispanic_white_2010,percent_white_2010,white_pop_percent_change,twentyfive_over_with_bachelorsplus,total_pop_25_over,percent_with_bachelorsplus,percent_with_bachelorsplus_2010,total_pop_25_over_2010,bachelorsplus_percent_change
48,27,Echo Park,"POLYGON ((-118.244873191473 34.0956908611519, -118.244535190637 34.0956768606425, -118.24479219131 34.095990861188, -118.244226328672 34.095651778167, -118.244011191133 34.0955228610766, -118.244317174394 34.0955468455456, -118.244432191307 34.0955558608312, -118.243432190179 34.0944798606819, -118.243633190308 34.0941948609609, -118.243087190478 34.0936828603261, -118.243308190841 34.0934888602712, -118.244235190613 34.093937860324, -118.244596190789 34.093756860698, -118.244907190419 34.0932128604954, -118.245228190896 34.0920128605015, -118.245594190909 34.0914258601401, -118.243719190309 34.0905148603549, -118.243691189708 34.0890558603379, -118.244653190135 34.0883548596445, -118.24619919081 34.0877468600072, -118.248262190576 34.0859328590852, -118.248835190562 34.0852808593131, -118.248846190429 34.0839268591487, -118.24999519055 34.082502858554, -118.24893719061 34.0812768593161, -118.248248190283 34.080751858629, -118.249035189668 34.0780068586721, -118.248814189571 34.0766428584558, -118.248632189743 34.0757258586209, -118.247071188906 34.0724248576861, -118.24697009387 34.0723228389367, -118.246101265729 34.0714460794076, -118.245647189542 34.0709878576575, -118.245920188797 34.0689338575787, -118.247706066757 34.0657239973588, -118.247736189382 34.0656698572628, -118.248239189126 34.0654178573184, -118.248942189276 34.0655268569468, -118.252063189855 34.0625108564463, -118.254214189714 34.0591578562013, -118.255268189459 34.0579438561278, -118.256795190476 34.0589788557812, -118.259659190694 34.0620088559228, -118.259891191392 34.0643598567174, -118.261226191217 34.0696218564787, -118.263802191551 34.0705608570818, -118.269175193109 34.0728888565041, -118.269094193515 34.0730338571802, -118.272086193428 34.074424856775, -118.273003969679 34.0747717057988, -118.274224194702 34.0752328565152, -118.274185366127 34.0752964503459, -118.27187719455 34.0790768573022, -118.270260194048 34.0806528579615, -118.268511193844 34.0836658583003, -118.26664319368 34.0864568585713, -118.264440193199 34.0854578585832, -118.263341193133 34.087258859192, -118.259919193153 34.0857758584796, -118.259201192461 34.0897868596927, -118.2585331932 34.0909988597332, -118.258473193382 34.0915448593085, -118.255716192901 34.0939528601454, -118.255542193018 34.0938288601626, -118.255159017587 34.0942438616414, -118.254627192297 34.0948198597877, -118.251651192198 34.0985218605057, -118.251844192103 34.0986148607032, -118.250614192448 34.1004348613261, -118.250811192373 34.1007388611429, -118.250778261321 34.1008043392406, -118.25072519211 34.1009098609905, -118.249917862603 34.0995063193109, -118.249899191848 34.0994738613085, -118.246329191586 34.0970328606452, -118.245561191256 34.0960858611146, -118.245400842685 34.0959938006306, -118.245134461352 34.0958408637111, -118.244873191473 34.0956908611519))",6037195802.0,Advanced Gentrification,2.65,3.03,2.54,2.82,3.66,2.58,0.06415094339622639,0.20792079207920805,0.015748031496063006,1564.0,958.0,0.6325678496868476,1300.2201663711548,0.20287320597790803,41397.0,64946.0,44643.0,34250.0,0.8962335766423357,-0.07271016732746455,42889.08765652952,55903.57781753131,0.5142779562043795,-0.25949283362293246,2744.0,485.0,0.17674927113702624,2881.0,179.0,0.06213120444290177,1.8447745818199586,695.0,2264.0,0.30697879858657245,0.195,1443.0,0.5742502491619099
49,27,Echo Park,"POLYGON ((-118.244873191473 34.0956908611519, -118.244535190637 34.0956768606425, -118.24479219131 34.095990861188, -118.244226328672 34.095651778167, -118.244011191133 34.0955228610766, -118.244317174394 34.0955468455456, -118.244432191307 34.0955558608312, -118.243432190179 34.0944798606819, -118.243633190308 34.0941948609609, -118.243087190478 34.0936828603261, -118.243308190841 34.0934888602712, -118.244235190613 34.093937860324, -118.244596190789 34.093756860698, -118.244907190419 34.0932128604954, -118.245228190896 34.0920128605015, -118.245594190909 34.0914258601401, -118.243719190309 34.0905148603549, -118.243691189708 34.0890558603379, -118.244653190135 34.0883548596445, -118.24619919081 34.0877468600072, -118.248262190576 34.0859328590852, -118.248835190562 34.0852808593131, -118.248846190429 34.0839268591487, -118.24999519055 34.082502858554, -118.24893719061 34.0812768593161, -118.248248190283 34.080751858629, -118.249035189668 34.0780068586721, -118.248814189571 34.0766428584558, -118.248632189743 34.0757258586209, -118.247071188906 34.0724248576861, -118.24697009387 34.0723228389367, -118.246101265729 34.0714460794076, -118.245647189542 34.0709878576575, -118.245920188797 34.0689338575787, -118.247706066757 34.0657239973588, -118.247736189382 34.0656698572628, -118.248239189126 34.0654178573184, -118.248942189276 34.0655268569468, -118.252063189855 34.0625108564463, -118.254214189714 34.0591578562013, -118.255268189459 34.0579438561278, -118.256795190476 34.0589788557812, -118.259659190694 34.0620088559228, -118.259891191392 34.0643598567174, -118.261226191217 34.0696218564787, -118.263802191551 34.0705608570818, -118.269175193109 34.0728888565041, -118.269094193515 34.0730338571802, -118.272086193428 34.074424856775, -118.273003969679 34.0747717057988, -118.274224194702 34.0752328565152, -118.274185366127 34.0752964503459, -118.27187719455 34.0790768573022, -118.270260194048 34.0806528579615, -118.268511193844 34.0836658583003, -118.26664319368 34.0864568585713, -118.264440193199 34.0854578585832, -118.263341193133 34.087258859192, -118.259919193153 34.0857758584796, -118.259201192461 34.0897868596927, -118.2585331932 34.0909988597332, -118.258473193382 34.0915448593085, -118.255716192901 34.0939528601454, -118.255542193018 34.0938288601626, -118.255159017587 34.0942438616414, -118.254627192297 34.0948198597877, -118.251651192198 34.0985218605057, -118.251844192103 34.0986148607032, -118.250614192448 34.1004348613261, -118.250811192373 34.1007388611429, -118.250778261321 34.1008043392406, -118.25072519211 34.1009098609905, -118.249917862603 34.0995063193109, -118.249899191848 34.0994738613085, -118.246329191586 34.0970328606452, -118.245561191256 34.0960858611146, -118.245400842685 34.0959938006306, -118.245134461352 34.0958408637111, -118.244873191473 34.0956908611519))",6037195804.0,Advanced Gentrification,2.76,2.44,2.85,2.27,2.57,2.17,-0.1775362318840579,0.05327868852459012,-0.23859649122807022,1402.0,1008.0,0.39087301587301587,1368.0813441567057,0.02479286483085699,53631.0,,48571.0,49000.0,,0.10417738980049825,61359.57066189624,60822.36135957066,,-0.118235484430745,2459.0,806.0,0.3277755185034567,2643.0,634.0,0.23987892546348846,0.3664206552123597,1035.0,2092.0,0.4947418738049713,0.27699999999999997,2118.0,0.7860717465883443
50,85,Silver Lake,"POLYGON ((-118.264844195619 34.1128168611898, -118.263541195739 34.1115108611288, -118.262669195342 34.1108678609457, -118.262345643292 34.1106653808869, -118.261347483415 34.1100407261706, -118.26096419433 34.1098008615475, -118.260666021199 34.1096734829656, -118.260141793718 34.1094495342099, -118.259405194355 34.1091348609694, -118.25664819359 34.1082478610664, -118.256373193797 34.1086778617528, -118.255024193503 34.1085338619459, -118.253418193543 34.1086428613071, -118.256555193449 34.105981861603, -118.255927193196 34.1055528612994, -118.253705193464 34.1046388612613, -118.251503192827 34.1024368610468, -118.250823933679 34.1009071921783, -118.250779738667 34.1008076655319, -118.250778261321 34.1008043392406, -118.250614192448 34.1004348613261, -118.251844192103 34.0986148607032, -118.251651192198 34.0985218605057, -118.255159017587 34.0942438616414, -118.255322192081 34.0940448598885, -118.255542193018 34.0938288601626, -118.255716192901 34.0939528601454, -118.258473193382 34.0915448593085, -118.2585331932 34.0909988597332, -118.259201192461 34.0897868596927, -118.259919193153 34.0857758584796, -118.263341193133 34.087258859192, -118.264440193199 34.0854578585832, -118.26664319368 34.0864568585713, -118.268511193844 34.0836658583003, -118.270260194048 34.0806528579615, -118.27187719455 34.0790768573022, -118.274183194131 34.0752958566589, -118.274185366127 34.0752964503459, -118.279922136874 34.0768607642034, -118.280234195657 34.0769458565918, -118.284422678147 34.0779007371958, -118.284423196435 34.0779008567808, -118.284597197123 34.0958188583667, -118.27717419675 34.0957808589039, -118.276509571816 34.0960643522064, -118.276398196542 34.0961118590535, -118.276336748853 34.096204552722, -118.275515196217 34.0974438596066, -118.274062397526 34.0987739262664, -118.273988195651 34.0988418591312, -118.273765546338 34.0992506723338, -118.273514445878 34.0997117257218, -118.27345119634 34.0998278591383, -118.273043196316 34.1024488596077, -118.273373196341 34.1040578602246, -118.271379196335 34.1092318607707, -118.269136196688 34.1116358607574, -118.269033196224 34.111546860905, -118.266136196167 34.1127538617858, -118.266115956796 34.1127794062055, -118.265560434795 34.113480531253, -118.265537196037 34.1135098613913, -118.264844195619 34.1128168611898))",6037187102.0,Early/Ongoing Gentrification,2.96,2.37,3.28,2.68,3.22,2.37,-0.09459459459459453,0.35864978902953587,-0.2774390243902438,1169.0,1056.0,0.10700757575757576,1433.2280748308344,-0.1843587070829753,44545.0,70709.0,36577.0,50625.0,0.396720987654321,0.2178418131612762,63394.45438282648,45803.04114490162,0.1153814744268077,-0.027466323489781008,4083.0,913.0,0.22361009061964243,3254.0,522.0,0.1604179471419791,0.3939219058933266,1324.0,3292.0,0.402187120291616,0.29600000000000004,2111.0,0.3587402712554593
51,85,Silver Lake,"POLYGON ((-118.264844195619 34.1128168611898, -118.263541195739 34.1115108611288, -118.262669195342 34.1108678609457, -118.262345643292 34.1106653808869, -118.261347483415 34.1100407261706, -118.26096419433 34.1098008615475, -118.260666021199 34.1096734829656, -118.260141793718 34.1094495342099, -118.259405194355 34.1091348609694, -118.25664819359 34.1082478610664, -118.256373193797 34.1086778617528, -118.255024193503 34.1085338619459, -118.253418193543 34.1086428613071, -118.256555193449 34.105981861603, -118.255927193196 34.1055528612994, -118.253705193464 34.1046388612613, -118.251503192827 34.1024368610468, -118.250823933679 34.1009071921783, -118.250779738667 34.1008076655319, -118.250778261321 34.1008043392406, -118.250614192448 34.1004348613261, -118.251844192103 34.0986148607032, -118.251651192198 34.0985218605057, -118.255159017587 34.0942438616414, -118.255322192081 34.0940448598885, -118.255542193018 34.0938288601626, -118.255716192901 34.0939528601454, -118.258473193382 34.0915448593085, -118.2585331932 34.0909988597332, -118.259201192461 34.0897868596927, -118.259919193153 34.0857758584796, -118.263341193133 34.087258859192, -118.264440193199 34.0854578585832, -118.26664319368 34.0864568585713, -118.268511193844 34.0836658583003, -118.270260194048 34.0806528579615, -118.27187719455 34.0790768573022, -118.274183194131 34.0752958566589, -118.274185366127 34.0752964503459, -118.279922136874 34.0768607642034, -118.280234195657 34.0769458565918, -118.284422678147 34.0779007371958, -118.284423196435 34.0779008567808, -118.284597197123 34.0958188583667, -118.27717419675 34.0957808589039, -118.276509571816 34.0960643522064, -118.276398196542 34.0961118590535, -118.276336748853 34.096204552722, -118.275515196217 34.0974438596066, -118.274062397526 34.0987739262664, -118.273988195651 34.0988418591312, -118.273765546338 34.0992506723338, -118.273514445878 34.0997117257218, -118.27345119634 34.0998278591383, -118.273043196316 34.1024488596077, -118.273373196341 34.1040578602246, -118.271379196335 34.1092318607707, -118.269136196688 34.1116358607574, -118.269033196224 34.111546860905, -118.266136196167 34.1127538617858, -118.266115956796 34.1127794062055, -118.265560434795 34.113480531253, -118.265537196037 34.1135098613913, -118.264844195619 34.1128168611898))",6037187101.0,Advanced Gentrification,2.24,2.22,2.25,2.59,2.89,2.28,0.15624999999999983,0.3018018018018017,0.013333333333333246,1505.0,969.0,0.5531475748194015,1315.149625483976,0.14435648297140252,83182.0,93586.0,39405.0,62768.0,0.4909826663267907,1.110950387006725,78600.35778175312,49344.36493738819,0.19065615782382306,0.6857446661953704,3011.0,1013.0,0.33643307871139155,3235.0,852.0,0.2633693972179289,0.27741902538891045,1241.0,2614.0,0.4747513389441469,0.32899999999999996,2324.0,0.4430131882800819
52,85,Silver Lake,"POLYGON ((-118.264844195619 34.1128168611898, -118.263541195739 34.1115108611288, -118.262669195342 34.1108678609457, -118.262345643292 34.1106653808869, -118.261347483415 34.1100407261706, -118.26096419433 34.1098008615475, -118.260666021199 34.1096734829656, -118.260141793718 34.1094495342099, -118.259405194355 34.1091348609694, -118.25664819359 34.1082478610664, -118.256373193797 34.1086778617528, -118.255024193503 34.1085338619459, -118.253418193543 34.1086428613071, -118.256555193449 34.105981861603, -118.255927193196 34.1055528612994, -118.253705193464 34.1046388612613, -118.251503192827 34.1024368610468, -118.250823933679 34.1009071921783, -118.250779738667 34.1008076655319, -118.250778261321 34.1008043392406, -118.250614192448 34.1004348613261, -118.251844192103 34.0986148607032, -118.251651192198 34.0985218605057, -118.255159017587 34.0942438616414, -118.255322192081 34.0940448598885, -118.255542193018 34.0938288601626, -118.255716192901 34.0939528601454, -118.258473193382 34.0915448593085, -118.2585331932 34.0909988597332, -118.259201192461 34.0897868596927, -118.259919193153 34.0857758584796, -118.263341193133 34.087258859192, -118.264440193199 34.0854578585832, -118.26664319368 34.0864568585713, -118.268511193844 34.0836658583003, -118.270260194048 34.0806528579615, -118.27187719455 34.0790768573022, -118.274183194131 34.0752958566589, -118.274185366127 34.0752964503459, -118.279922136874 34.0768607642034, -118.280234195657 34.0769458565918, -118.284422678147 34.0779007371958, -118.284423196435 34.0779008567808, -118.284597197123 34.0958188583667, -118.27717419675 34.0957808589039, -118.276509571816 34.0960643522064, -118.276398196542 34.0961118590535, -118.276336748853 34.096204552722, -118.275515196217 34.0974438596066, -118.274062397526 34.0987739262664, -118.273988195651 34.0988418591312, -118.273765546338 34.0992506723338, -118.273514445878 34.0997117257218, -118.27345119634 34.0998278591383, -118.273043196316 34.1024488596077, -118.273373196341 34.1040578602246, -118.271379196335 34.1092318607707, -118.269136196688 34.1116358607574, -118.269033196224 34.111546860905, -118.266136196167 34.1127538617858, -118.266115956796 34.1127794062055, -118.265560434795 34.113480531253, -118.265537196037 34.1135098613913, -118.264844195619 34.1128168611898))",6037192700.0,Early/Ongoing Gentrification,2.8,2.6,2.83,2.97,3.17,2.94,0.06071428571428585,0.21923076923076917,0.03886925795052999,1431.0,906.0,0.5794701986754967,1229.6445414741818,0.16375094731394454,48950.0,56129.0,20577.0,40548.0,0.38426062937752786,1.3788696117023862,50775.67084078712,25767.26296958855,0.10543098831719727,0.8996973042023341,3550.0,545.0,0.15352112676056337,3513.0,349.0,0.09934528892684315,0.5453287057589088,639.0,2665.0,0.23977485928705441,0.152,2257.0,0.5774661795200948
53,85,Silver Lake,"POLYGON ((-118.264844195619 34.1128168611898, -118.263541195739 34.1115108611288, -118.262669195342 34.1108678609457, -118.262345643292 34.1106653808869, -118.261347483415 34.1100407261706, -118.26096419433 34.1098008615475, -118.260666021199 34.1096734829656, -118.260141793718 34.1094495342099, -118.259405194355 34.1091348609694, -118.25664819359 34.1082478610664, -118.256373193797 34.1086778617528, -118.255024193503 34.1085338619459, -118.253418193543 34.1086428613071, -118.256555193449 34.105981861603, -118.255927193196 34.1055528612994, -118.253705193464 34.1046388612613, -118.251503192827 34.1024368610468, -118.250823933679 34.1009071921783, -118.250779738667 34.1008076655319, -118.250778261321 34.1008043392406, -118.250614192448 34.1004348613261, -118.251844192103 34.0986148607032, -118.251651192198 34.0985218605057, -118.255159017587 34.0942438616414, -118.255322192081 34.0940448598885, -118.255542193018 34.0938288601626, -118.255716192901 34.0939528601454, -118.258473193382 34.0915448593085, -118.2585331932 34.0909988597332, -118.259201192461 34.0897868596927, -118.259919193153 34.0857758584796, -118.263341193133 34.087258859192, -118.264440193199 34.0854578585832, -118.26664319368 34.0864568585713, -118.268511193844 34.0836658583003, -118.270260194048 34.0806528579615, -118.27187719455 34.0790768573022, -118.274183194131 34.0752958566589, -118.274185366127 34.0752964503459, -118.279922136874 34.0768607642034, -118.280234195657 34.0769458565918, -118.284422678147 34.0779007371958, -118.284423196435 34.0779008567808, -118.284597197123 34.0958188583667, -118.27717419675 34.0957808589039, -118.276509571816 34.0960643522064, -118.276398196542 34.0961118590535, -118.276336748853 34.096204552722, -118.275515196217 34.0974438596066, -118.274062397526 34.0987739262664, -118.273988195651 34.0988418591312, -118.273765546338 34.0992506723338, -118.273514445878 34.0997117257218, -118.27345119634 34.0998278591383, -118.273043196316 34.1024488596077, -118.273373196341 34.1040578602246, -118.271379196335 34.1092318607707, -118.269136196688 34.1116358607574, -118.269033196224 34.111546860905, -118.266136196167 34.1127538617858, -118.266115956796 34.1127794062055, -118.265560434795 34.113480531253, -118.265537196037 34.1135098613913, -118.264844195619 34.1128168611898))",6037191420.0,Advanced Gentrification,3.08,3.38,3.06,3.21,6.6,2.78,0.04220779220779217,0.9526627218934911,-0.09150326797385629,1524.0,881.0,0.7298524404086265,1195.7139525814066,0.2745523264237757,39722.0,72952.0,32321.0,31326.0,1.3288003575304859,0.22898425172488476,39227.54919499106,40473.524150268335,0.8597134283707736,-0.01856829040827057,2837.0,552.0,0.19457173070144518,3365.0,293.0,0.08707280832095096,1.2345866000353687,895.0,2810.0,0.3185053380782918,0.10800000000000001,2198.0,1.9491235007249237
54,85,Silver Lake,"POLYGON ((-118.264844195619 34.1128168611898, -118.263541195739 34.1115108611288, -118.262669195342 34.1108678609457, -118.262345643292 34.1106653808869, -118.261347483415 34.1100407261706, -118.26096419433 34.1098008615475, -118.260666021199 34.1096734829656, -118.260141793718 34.1094495342099, -118.259405194355 34.1091348609694, -118.25664819359 34.1082478610664, -118.256373193797 34.1086778617528, -118.255024193503 34.1085338619459, -118.253418193543 34.1086428613071, -118.256555193449 34.105981861603, -118.255927193196 34.1055528612994, -118.253705193464 34.1046388612613, -118.251503192827 34.1024368610468, -118.250823933679 34.1009071921783, -118.250779738667 34.1008076655319, -118.250778261321 34.1008043392406, -118.250614192448 34.1004348613261, -118.251844192103 34.0986148607032, -118.251651192198 34.0985218605057, -118.255159017587 34.0942438616414, -118.255322192081 34.0940448598885, -118.255542193018 34.0938288601626, -118.255716192901 34.0939528601454, -118.258473193382 34.0915448593085, -118.2585331932 34.0909988597332, -118.259201192461 34.0897868596927, -118.259919193153 34.0857758584796, -118.263341193133 34.087258859192, -118.264440193199 34.0854578585832, -118.26664319368 34.0864568585713, -118.268511193844 34.0836658583003, -118.270260194048 34.0806528579615, -118.27187719455 34.0790768573022, -118.274183194131 34.0752958566589, -118.274185366127 34.0752964503459, -118.279922136874 34.0768607642034, -118.280234195657 34.0769458565918, -118.284422678147 34.0779007371958, -118.284423196435 34.0779008567808, -118.284597197123 34.0958188583667, -118.27717419675 34.0957808589039, -118.276509571816 34.0960643522064, -118.276398196542 34.0961118590535, -118.276336748853 34.096204552722, -118.275515196217 34.0974438596066, -118.274062397526 34.0987739262664, -118.273988195651 34.0988418591312, -118.273765546338 34.0992506723338, -118.273514445878 34.0997117257218, -118.27345119634 34.0998278591383, -118.273043196316 34.1024488596077, -118.273373196341 34.1040578602246, -118.271379196335 34.1092318607707, -118.269136196688 34.1116358607574, -118.269033196224 34.111546860905, -118.266136196167 34.1127538617858, -118.266115956796 34.1127794062055, -118.265560434795 34.113480531253, -118.265537196037 34.1135098613913, -118.264844195619 34.1128168611898))",6037191410.0,Low-Income/Susceptible to Displacement,2.78,3.78,2.73,2.47,4.09,2.4,-0.11151079136690634,0.08201058201058203,-0.12087912087912091,1122.0,810.0,0.3851851851851852,1099.3510801259242,0.02060208088528141,49625.0,43884.0,25938.0,28534.0,0.5379547206840962,0.9132161307733827,35731.30590339893,32480.500894454384,0.22816669837487108,0.5278397387176013,3924.0,587.0,0.14959225280326197,5092.0,304.0,0.05970149253731343,1.5056702344546378,911.0,2941.0,0.3097585855151309,0.11699999999999999,3620.0,1.6475092779071019
55,85,Silver Lake,"POLYGON ((-118.264844195619 34.1128168611898, -118.263541195739 34.1115108611288, -118.262669195342 34.1108678609457, -118.262345643292 34.1106653808869, -118.261347483415 34.1100407261706, -118.26096419433 34.1098008615475, -118.260666021199 34.1096734829656, -118.260141793718 34.1094495342099, -118.259405194355 34.1091348609694, -118.25664819359 34.1082478610664, -118.256373193797 34.1086778617528, -118.255024193503 34.1085338619459, -118.253418193543 34.1086428613071, -118.256555193449 34.105981861603, -118.255927193196 34.1055528612994, -118.253705193464 34.1046388612613, -118.251503192827 34.1024368610468, -118.250823933679 34.1009071921783, -118.250779738667 34.1008076655319, -118.250778261321 34.1008043392406, -118.250614192448 34.1004348613261, -118.251844192103 34.0986148607032, -118.251651192198 34.0985218605057, -118.255159017587 34.0942438616414, -118.255322192081 34.0940448598885, -118.255542193018 34.0938288601626, -118.255716192901 34.0939528601454, -118.258473193382 34.0915448593085, -118.2585331932 34.0909988597332, -118.259201192461 34.0897868596927, -118.259919193153 34.0857758584796, -118.263341193133 34.087258859192, -118.264440193199 34.0854578585832, -118.26664319368 34.0864568585713, -118.268511193844 34.0836658583003, -118.270260194048 34.0806528579615, -118.27187719455 34.0790768573022, -118.274183194131 34.0752958566589, -118.274185366127 34.0752964503459, -118.279922136874 34.0768607642034, -118.280234195657 34.0769458565918, -118.284422678147 34.0779007371958, -118.284423196435 34.0779008567808, -118.284597197123 34.0958188583667, -118.27717419675 34.0957808589039, -118.276509571816 34.0960643522064, -118.276398196542 34.0961118590535, -118.276336748853 34.096204552722, -118.275515196217 34.0974438596066, -118.274062397526 34.0987739262664, -118.273988195651 34.0988418591312, -118.273765546338 34.0992506723338, -118.273514445878 34.0997117257218, -118.27345119634 34.0998278591383, -118.273043196316 34.1024488596077, -118.273373196341 34.1040578602246, -118.271379196335 34.1092318607707, -118.269136196688 34.1116358607574, -118.269033196224 34.111546860905, -118.266136196167 34.1127538617858, -118.266115956796 34.1127794062055, -118.265560434795 34.113480531253, -118.265537196037 34.1135098613913, -118.264844195619 34.1128168611898))",6037191301.0,Early/Ongoing Gentrification,2.68,2.72,2.67,2.43,3.03,2.33,-0.09328358208955223,0.11397058823529396,-0.1273408239700374,1294.0,1046.0,0.23709369024856597,1419.6558392737243,-0.0885114798936114,33542.0,67938.0,27375.0,51550.0,0.31790494665373425,0.2252785388127854,64552.772808586764,34279.96422182469,0.05244123597062488,-0.021527566862361416,2076.0,486.0,0.23410404624277456,2327.0,411.0,0.1766222604211431,0.32545040293658495,772.0,1774.0,0.4351747463359639,0.321,1850.0,0.3556845680248097
56,85,Silver Lake,"POLYGON ((-118.264844195619 34.1128168611898, -118.263541195739 34.1115108611288, -118.262669195342 34.1108678609457, -118.262345643292 34.1106653808869, -118.261347483415 34.1100407261706, -118.26096419433 34.1098008615475, -118.260666021199 34.1096734829656, -118.260141793718 34.1094495342099, -118.259405194355 34.1091348609694, -118.25664819359 34.1082478610664, -118.256373193797 34.1086778617528, -118.255024193503 34.1085338619459, -118.253418193543 34.1086428613071, -118.256555193449 34.105981861603, -118.255927193196 34.1055528612994, -118.253705193464 34.1046388612613, -118.251503192827 34.1024368610468, -118.250823933679 34.1009071921783, -118.250779738667 34.1008076655319, -118.250778261321 34.1008043392406, -118.250614192448 34.1004348613261, -118.251844192103 34.0986148607032, -118.251651192198 34.0985218605057, -118.255159017587 34.0942438616414, -118.255322192081 34.0940448598885, -118.255542193018 34.0938288601626, -118.255716192901 34.0939528601454, -118.258473193382 34.0915448593085, -118.2585331932 34.0909988597332, -118.259201192461 34.0897868596927, -118.259919193153 34.0857758584796, -118.263341193133 34.087258859192, -118.264440193199 34.0854578585832, -118.26664319368 34.0864568585713, -118.268511193844 34.0836658583003, -118.270260194048 34.0806528579615, -118.27187719455 34.0790768573022, -118.274183194131 34.0752958566589, -118.274185366127 34.0752964503459, -118.279922136874 34.0768607642034, -118.280234195657 34.0769458565918, -118.284422678147 34.0779007371958, -118.284423196435 34.0779008567808, -118.284597197123 34.0958188583667, -118.27717419675 34.0957808589039, -118.276509571816 34.0960643522064, -118.276398196542 34.0961118590535, -118.276336748853 34.096204552722, -118.275515196217 34.0974438596066, -118.274062397526 34.0987739262664, -118.273988195651 34.0988418591312, -118.273765546338 34.0992506723338, -118.273514445878 34.0997117257218, -118.27345119634 34.0998278591383, -118.273043196316 34.1024488596077, -118.273373196341 34.1040578602246, -118.271379196335 34.1092318607707, -118.269136196688 34.1116358607574, -118.269033196224 34.111546860905, -118.266136196167 34.1127538617858, -118.266115956796 34.1127794062055, -118.265560434795 34.113480531253, -118.265537196037 34.1135098613913, -118.264844195619 34.1128168611898))",6037191302.0,Early/Ongoing Gentrification,2.66,2.73,2.66,2.24,1.71,2.29,-0.15789473684210523,-0.37362637362637363,-0.13909774436090228,1379.0,873.0,0.579610538373425,1184.8561641357182,0.16385434936391463,50313.0,48846.0,44258.0,46950.0,0.04038338658146965,0.1368114239233585,58792.48658318426,55421.46690518784,-0.16917955271565502,-0.09217487718120375,2192.0,587.0,0.2677919708029197,2422.0,498.0,0.2056151940545004,0.3023938820977341,589.0,1433.0,0.4110258199581298,0.33299999999999996,1609.0,0.23431177164603562
57,85,Silver Lake,"POLYGON ((-118.264844195619 34.1128168611898, -118.263541195739 34.1115108611288, -118.262669195342 34.1108678609457, -118.262345643292 34.1106653808869, -118.261347483415 34.1100407261706, -118.26096419433 34.1098008615475, -118.260666021199 34.1096734829656, -118.260141793718 34.1094495342099, -118.259405194355 34.1091348609694, -118.25664819359 34.1082478610664, -118.256373193797 34.1086778617528, -118.255024193503 34.1085338619459, -118.253418193543 34.1086428613071, -118.256555193449 34.105981861603, -118.255927193196 34.1055528612994, -118.253705193464 34.1046388612613, -118.251503192827 34.1024368610468, -118.250823933679 34.1009071921783, -118.250779738667 34.1008076655319, -118.250778261321 34.1008043392406, -118.250614192448 34.1004348613261, -118.251844192103 34.0986148607032, -118.251651192198 34.0985218605057, -118.255159017587 34.0942438616414, -118.255322192081 34.0940448598885, -118.255542193018 34.0938288601626, -118.255716192901 34.0939528601454, -118.258473193382 34.0915448593085, -118.2585331932 34.0909988597332, -118.259201192461 34.0897868596927, -118.259919193153 34.0857758584796, -118.263341193133 34.087258859192, -118.264440193199 34.0854578585832, -118.26664319368 34.0864568585713, -118.268511193844 34.0836658583003, -118.270260194048 34.0806528579615, -118.27187719455 34.0790768573022, -118.274183194131 34.0752958566589, -118.274185366127 34.0752964503459, -118.279922136874 34.0768607642034, -118.280234195657 34.0769458565918, -118.284422678147 34.0779007371958, -118.284423196435 34.0779008567808, -118.284597197123 34.0958188583667, -118.27717419675 34.0957808589039, -118.276509571816 34.0960643522064, -118.276398196542 34.0961118590535, -118.276336748853 34.096204552722, -118.275515196217 34.0974438596066, -118.274062397526 34.0987739262664, -118.273988195651 34.0988418591312, -118.273765546338 34.0992506723338, -118.273514445878 34.0997117257218, -118.27345119634 34.0998278591383, -118.273043196316 34.1024488596077, -118.273373196341 34.1040578602246, -118.271379196335 34.1092318607707, -118.269136196688 34.1116358607574, -118.269033196224 34.111546860905, -118.266136196167 34.1127538617858, -118.266115956796 34.1127794062055, -118.265560434795 34.113480531253, -118.265537196037 34.1135098613913, -118.264844195619 34.1128168611898))",6037195300.0,Advanced Gentrification,1.96,2.29,1.85,2.01,2.09,1.99,0.025510204081632563,-0.0873362445414848,0.07567567567567562,1571.0,1019.0,0.5417075564278705,1383.010803269527,0.13592749694077177,65714.0,82852.0,41607.0,60250.0,0.3751369294605809,0.579397697502824,75447.22719141324,52101.78890876565,0.09814506224066383,0.2612618755772552,3070.0,1692.0,0.5511400651465798,3203.0,1637.0,0.5110833593506088,0.07837607126725415,1334.0,2284.0,0.5840630472854641,0.449,2534.0,0.300808568564508
