,name,geometry,GEOID,Typology,Typology_numeric,Typology_numeric2,Total_hh_percent_change,rent_percent_change,rent_percent_change_inflation,income_family_percent_change,income_nonfamily_percent_change,median_income_family_percent_change_inflation,median_income_nonfamily_percent_change_inflation,white_pop_percent_change,bachelorsplus_percent_change,Westlake,Pico-Union,Koreatown,Echo Park,Downtown,Silver Lake
101,Koreatown,"POLYGON ((-118.2916611960859 34.0654268546461, -118.29293219639347 34.06542185491163, -118.2941541969285 34.06541685476576, -118.2954131965327 34.065411854542326, -118.2966541969702 34.065408854349755, -118.29664919716431 34.063593854160544, -118.29664719748203 34.063008854227455, -118.29664619720728 34.06236385401895, -118.29664519655005 34.06230985382662, -118.29664519681411 34.06214985448893, -118.29664519689359 34.06176985437756, -118.29541419665378 34.06177685368559, -118.29414119635575 34.061783854390875, -118.29292019613091 34.061790854408954, -118.29165019603441 34.061797854036044, -118.29165219605622 34.06237185434746, -118.2916561958524 34.063687854530585, -118.2916611960859 34.0654268546461))",6037212101.0,Early/Ongoing Gentrification,5.0,3.0,-0.0459183673469387,0.8433333333333334,0.3581648546968037,0.2749819360634288,0.1729338033685859,0.0181641460849381,-0.0633285770242291,0.3602001446829033,0.5023073606179873,0,0,1,0,0,0
102,Koreatown,"POLYGON ((-118.30911919922292 34.06714785417591, -118.30912619904275 34.06896585449891, -118.31037320010462 34.06896385388579, -118.31161320014091 34.06896285375199, -118.31222520015598 34.06896185391441, -118.31234319959542 34.06896185355488, -118.31284320007902 34.068961854167675, -118.31409020055744 34.06896085374628, -118.31408220065015 34.06714585362874, -118.3140742005862 34.06532985385615, -118.31397620044692 34.065493853059365, -118.31347220031755 34.06532985360693, -118.31282819943915 34.06532985366812, -118.31159719948968 34.0653298533136, -118.3103581996268 34.06532985375703, -118.30973119968016 34.06532985402113, -118.30911219976694 34.06533485389356, -118.30911919922292 34.06714785417591))",6037211703.0,Ongoing Displacement,3.0,2.0,-0.2103321033210331,0.3675564681724846,0.0076132722704284,0.2276294775268081,0.410874266295953,-0.0196501743750204,0.1266838783706252,0.1473200073909337,0.1873396724979265,0,0,1,0,0,0
103,Koreatown,"POLYGON ((-118.30411919817058 34.06899785416036, -118.30538519865871 34.068989854805636, -118.30549419857837 34.06898885434057, -118.3066311987115 34.06898185418987, -118.30670419925316 34.068981854563454, -118.30791019972204 34.06897385396398, -118.30912619904275 34.06896585449891, -118.30911919922292 34.06714785417591, -118.30911219976694 34.06533485389356, -118.30786119854739 34.06534285422265, -118.30661619912786 34.06534985360454, -118.3053701986088 34.06535685440342, -118.30411919792441 34.06536485383532, -118.30411919830709 34.06719185452038, -118.30411919817058 34.06899785416036))",6037211804.0,Ongoing Displacement,3.0,2.0,-0.0331950207468879,0.3976833976833976,0.0298107425281047,0.1755053372700431,0.0492192719804013,-0.0612750235229226,-0.1621234670899367,0.1204890604479861,-0.0175438596491228,0,0,1,0,0,0
104,Koreatown,"POLYGON ((-118.31516420098029 34.0689588540322, -118.31566320049936 34.06895885369689, -118.31623720092826 34.068957853497835, -118.31711720108765 34.06895685354832, -118.31731120079195 34.06895685342602, -118.31853820107949 34.06895585331149, -118.31999120126795 34.0689548534587, -118.32144420197854 34.068952853454824, -118.32289820150595 34.06895085313533, -118.32289020175807 34.067136852897384, -118.32288420160393 34.065323852666374, -118.32287820102052 34.06361985236518, -118.32287420161059 34.06249885253143, -118.32287320163229 34.0623138526375, -118.32287120115768 34.061816852183064, -118.32141820071855 34.06178385236263, -118.32025420046588 34.06175785291968, -118.31996420059407 34.061750853039236, -118.31909520058153 34.06173085268978, -118.31851120041284 34.06171785250943, -118.31789119997939 34.06170385251047, -118.31774420088928 34.06170185297617, -118.31674320008855 34.06170185253812, -118.3165912003182 34.0617008527943, -118.31527320024253 34.06170085301716, -118.31420419957453 34.06169985325809, -118.31414820030032 34.061873853093765, -118.31409420027772 34.062066852904486, -118.3140691995462 34.06222185343361, -118.31405519949568 34.06234785281464, -118.31403919980403 34.06254485305299, -118.31404319984735 34.063321853416824, -118.3140742005862 34.06532985385615, -118.31408220065015 34.06714585362874, -118.31409020055744 34.06896085374628, -118.31420920048394 34.068959853670314, -118.31516420098029 34.0689588540322))",6037211701.0,Becoming Exclusive,6.0,3.0,-0.097560975609756,0.1670266378689704,-0.1401367645305916,0.3392284364611885,0.1366357626907246,0.069469565688292,-0.0923151552226928,0.152788982494192,-0.2022990417195002,0,0,1,0,0,0
105,Koreatown,"POLYGON ((-118.3028641983227 34.0653718541438, -118.30160919747331 34.065378854035856, -118.30037019781768 34.065386854084245, -118.30037019780873 34.06720185427488, -118.30037019842005 34.06902185450411, -118.30160919810598 34.06901485438764, -118.30188119829516 34.06901285414361, -118.30286419859806 34.06900585413208, -118.30411919817058 34.06899785416036, -118.30411919830709 34.06719185452038, -118.30411919792441 34.06536485383532, -118.3028641983227 34.0653718541438))",6037211803.0,Early/Ongoing Gentrification,5.0,3.0,0.2153110047846891,0.4226519337016574,0.048207517262227,0.3472825256910959,0.4421763073992795,0.0759013312304607,0.1516807940517102,0.459177525488204,0.0105053090285901,0,0,1,0,0,0
106,Koreatown,"POLYGON ((-118.29666619753108 34.06903685515791, -118.29795419785708 34.06903185471343, -118.29913219782622 34.06902685516432, -118.29922619745238 34.06902685493065, -118.30037019842005 34.06902185450411, -118.30037019780873 34.06720185427488, -118.30037019781768 34.065386854084245, -118.29921419797496 34.06539385420601, -118.29794319777801 34.065400854736644, -118.2966541969702 34.065408854349755, -118.29666019766057 34.06722285423029, -118.29666619753108 34.06903685515791))",6037211910.0,Early/Ongoing Gentrification,5.0,3.0,-0.1911764705882352,0.4066390041493776,0.0364092180911732,0.733146165994034,0.5771416003812176,0.3840410097009498,0.2594602208758579,0.4927357775055168,0.1228012250279907,0,0,1,0,0,0
107,Koreatown,"POLYGON ((-118.2941541969285 34.06541685476576, -118.29416119740974 34.06736885508989, -118.29416719674627 34.069046855427196, -118.29542519691411 34.06904185494066, -118.29666619753108 34.06903685515791, -118.29666019766057 34.06722285423029, -118.2966541969702 34.065408854349755, -118.2954131965327 34.065411854542326, -118.2941541969285 34.06541685476576))",6037211922.0,Early/Ongoing Gentrification,5.0,3.0,-0.0482758620689655,0.2359550561797752,-0.0893504235326305,0.24594221400099,0.0018849685838569,-0.0050261462477808,-0.1999232893737485,0.8594302898555757,0.189798903202845,0,0,1,0,0,0
108,Koreatown,"POLYGON ((-118.29795419785708 34.06903185471343, -118.29666619753108 34.06903685515791, -118.29667519765349 34.07086985495661, -118.2966671976591 34.07096285501326, -118.29664719814208 34.07108385547295, -118.29661119723045 34.071214855349695, -118.29659919729328 34.07124885544503, -118.29656619711392 34.07137985515291, -118.29654919743992 34.071512854836485, -118.29655219827013 34.072734855268294, -118.29748919830017 34.07276285534784, -118.29791919751658 34.07277585496899, -118.29841519848291 34.07277385531036, -118.29940519863 34.07277085554523, -118.30039619834085 34.07276685529777, -118.3003861982462 34.07119885517234, -118.30037219864529 34.06941085430665, -118.30037019842005 34.06902185450411, -118.29922619745238 34.06902685493065, -118.29913219782622 34.06902685516432, -118.29795419785708 34.06903185471343))",6037211310.0,Early/Ongoing Gentrification,5.0,3.0,-0.0443686006825939,0.4515011547344111,0.0694635740933657,0.7693600233781415,0.4698722989926225,0.4129603615262585,0.1737980216241085,0.1013309014974293,0.165816209258493,0,0,1,0,0,0
109,Koreatown,"POLYGON ((-118.30916019995907 34.0762518552594, -118.31028320048114 34.076247855307386, -118.31138920000973 34.07624385448269, -118.3124952005561 34.07623985434702, -118.31351020082278 34.076235854912404, -118.31360120103717 34.07623585490314, -118.31459320145431 34.07623185468843, -118.3157072017231 34.0762278547948, -118.3170432014215 34.07622285468144, -118.31713920158205 34.07622285421001, -118.31786820161545 34.07621985446325, -118.31846520127347 34.07621785470548, -118.31874120183474 34.076215854690254, -118.3195082014195 34.076212854759426, -118.31961320149072 34.07621285466122, -118.3206282023945 34.076208854012904, -118.3206162019346 34.07344585358755, -118.32074720128328 34.07307985402927, -118.32088220140776 34.072761853929734, -118.32103120224411 34.072462854139005, -118.32164120130226 34.07132285335215, -118.3218492023274 34.07126485363969, -118.32206320162979 34.07095785406564, -118.32215520240784 34.07080085382152, -118.3223732024047 34.07034685352613, -118.32263520141728 34.06978885351155, -118.32271620133038 34.069598853673256, -118.32282220220712 34.06930985366834, -118.32288320162385 34.06911385338037, -118.32289820150595 34.06895085313533, -118.32144420197854 34.068952853454824, -118.31999120126795 34.0689548534587, -118.31853820107949 34.06895585331149, -118.31731120079195 34.06895685342602, -118.31711720108765 34.06895685354832, -118.31623720092826 34.068957853497835, -118.31566320049936 34.06895885369689, -118.31516420098029 34.0689588540322, -118.31420920048394 34.068959853670314, -118.31409020055744 34.06896085374628, -118.31284320007902 34.068961854167675, -118.31234319959542 34.06896185355488, -118.31222520015598 34.06896185391441, -118.31161320014091 34.06896285375199, -118.31037320010462 34.06896385388579, -118.30912619904275 34.06896585449891, -118.30913620010871 34.07114385440297, -118.30914520031189 34.073048855010875, -118.30914820014577 34.07369285434517, -118.30915220048772 34.07463685500994, -118.30916019995907 34.0762518552594))",6037211500.0,Becoming Exclusive,6.0,3.0,-0.1119402985074627,0.2111861137897782,-0.1076001380220178,0.78741662518666,0.1625134136163109,0.4273798478276327,-0.0716500025549745,0.0367459094445494,-0.0143340987972778,0,0,1,0,0,0
110,Koreatown,"POLYGON ((-118.30549419857837 34.06898885434057, -118.30550519885665 34.071165854684985, -118.30551719915078 34.073715854507505, -118.3055281992273 34.076268854726166, -118.3060691998296 34.076266855012285, -118.30673919986458 34.07626385463768, -118.30689720012425 34.07626285470901, -118.30795019997262 34.076257855231525, -118.30916019995907 34.0762518552594, -118.30915220048772 34.07463685500994, -118.30914820014577 34.07369285434517, -118.30914520031189 34.073048855010875, -118.30913620010871 34.07114385440297, -118.30912619904275 34.06896585449891, -118.30791019972204 34.06897385396398, -118.30670419925316 34.068981854563454, -118.3066311987115 34.06898185418987, -118.30549419857837 34.06898885434057))",6037211410.0,Early/Ongoing Gentrification,5.0,3.0,0.003690036900369,0.5005586592178771,0.1056090596893374,0.7826664557962992,0.1937494408493126,0.4235864982716159,-0.0467058036646204,0.0934427431557755,0.7110497686124868,0,0,1,0,0,0
111,Pico-Union,"POLYGON ((-118.30036119544185 34.03997385171846, -118.30079819561729 34.039970851716795, -118.30163619594725 34.03996885135309, -118.30178919634541 34.03996885129197, -118.3027801963178 34.03996485125357, -118.30335719642616 34.039962851255815, -118.30431019620653 34.039959850981276, -118.30528019599275 34.03995685159207, -118.30573319685594 34.039954850769014, -118.30654719643134 34.03995185114709, -118.30765319710792 34.039947850858226, -118.30785519742854 34.039947850776066, -118.30901119752568 34.03994385119631, -118.31013419702006 34.03993985048826, -118.31157419727707 34.039934850462856, -118.31301719777149 34.03992885093052, -118.3133601978675 34.039927850368684, -118.31445619766316 34.03992485047815, -118.31544819857471 34.0399228507362, -118.31553519789765 34.03992285060387, -118.31638119855702 34.03992085050555, -118.31771019834981 34.03991685062574, -118.31770619890153 34.038963850637465, -118.31770219843371 34.038091850573615, -118.31770219896809 34.03800584990424, -118.31769819783969 34.03710085023924, -118.31769719811147 34.036809850332666, -118.3176971979655 34.036700849808255, -118.31769719783394 34.036593849782086, -118.31685919841539 34.036695850447835, -118.3166591982789 34.0367198501112, -118.31586119799503 34.03680384985269, -118.31565019782678 34.03682285058349, -118.315062197481 34.03687485045424, -118.31426119801682 34.03693585028385, -118.31334919741283 34.03698585025907, -118.31228719789259 34.03703085015794, -118.31148319757695 34.03705085030289, -118.3106791967441 34.03705885022492, -118.3103001976125 34.03705785048125, -118.30987419667413 34.03705585048275, -118.30928319669441 34.03704185045286, -118.3089971972044 34.03702285090657, -118.30883919661353 34.037031850349784, -118.30388719640446 34.036971851131504, -118.30028419561128 34.03694385144674, -118.3002841951354 34.03705085141946, -118.3002851958813 34.037162851496525, -118.30028519565643 34.03730885078602, -118.30028619523283 34.0375608513731, -118.30029719553917 34.03815385092149, -118.30032019612115 34.039065851644246, -118.30032419583054 34.039598851039614, -118.30033519531635 34.039786851453066, -118.30036119544185 34.03997385171846))",6037221402.0,Early/Ongoing Gentrification,5.0,3.0,0.0129449838187702,0.3418141592920354,-0.0113536169882561,0.3259259259259259,-0.1896663185638271,0.0588465608465607,-0.3528906743959705,0.1738864415075869,1.2285136501516682,0,1,0,0,0,0
112,Pico-Union,"POLYGON ((-118.28452519320051 34.040046852035125, -118.28479019357147 34.04004485246292, -118.28522519335698 34.0400428520372, -118.28561919287937 34.04004085237516, -118.28638819362229 34.040035852086994, -118.28646419352877 34.04003585211012, -118.28762819337908 34.04002985206609, -118.28771919313708 34.04002985252998, -118.28827519315887 34.04002685223978, -118.28877019418397 34.0400238519441, -118.28939219414337 34.04002085182632, -118.28962819441858 34.0400198523348, -118.29060219386584 34.04001485168964, -118.2915751945181 34.040008852112436, -118.29239319409288 34.040005851706916, -118.29340719423388 34.04000185216555, -118.29435219456245 34.039997851862864, -118.2950591944588 34.03999485151004, -118.29623119448833 34.03998985155012, -118.29741719501531 34.039985851504674, -118.29836819567404 34.03998185186933, -118.30036119544185 34.03997385171846, -118.30033519531635 34.039786851453066, -118.30032419583054 34.039598851039614, -118.30032019612115 34.039065851644246, -118.30029719553917 34.03815385092149, -118.30028619523283 34.0375608513731, -118.30028519565643 34.03730885078602, -118.3002851958813 34.037162851496525, -118.3002841951354 34.03705085141946, -118.30028419561128 34.03694385144674, -118.29636119451973 34.03689485101596, -118.29426919481644 34.03687285151464, -118.29156119370676 34.03684185159445, -118.28823819388755 34.03680385208832, -118.28793019326055 34.03680085192844, -118.28665519330737 34.036788851762786, -118.28618919284422 34.03679685211535, -118.28565819316086 34.03682385185895, -118.28539419340976 34.036849851533994, -118.28498819294501 34.03688585209049, -118.28458519249907 34.036940852074146, -118.28417219296774 34.03700985247213, -118.28402119264878 34.037038852087406, -118.28402219311246 34.037119852227654, -118.28402319273322 34.03722485200737, -118.28402519244331 34.03738585249555, -118.28402619288478 34.03743685241435, -118.28402919317477 34.03770185198575, -118.28403519253854 34.038185852361295, -118.28411419253852 34.039782851922126, -118.28411419298595 34.03985985253313, -118.28452519320051 34.040046852035125))",6037221602.0,Low-Income/Susceptible to Displacement,4.0,2.0,-0.1453488372093023,0.517426273458445,0.1180370890803623,1.0670499514671845,-0.21792,0.6506870326716515,-0.3754532571428571,1.3047507900300856,2.3510666040786514,0,1,0,0,0,0
113,Pico-Union,"POLYGON ((-118.27389019130032 34.038237852585105, -118.27387219083128 34.038365852986544, -118.27387019103392 34.0383808526721, -118.27382419072084 34.03870585311364, -118.27377019082014 34.039094853271436, -118.27374719161331 34.03924285281685, -118.27359119164824 34.04033285340078, -118.2735281909444 34.040700852893366, -118.27346619081764 34.04098085263338, -118.2733931917092 34.04125885331348, -118.27333019091039 34.041463853352006, -118.27326519129693 34.04164285324396, -118.27315519138067 34.041922853269185, -118.27305919154968 34.042138853460834, -118.27295919166924 34.04234485292964, -118.27291119148393 34.04246585302473, -118.27283019134317 34.042641853397996, -118.27276119079517 34.042765853393874, -118.27295219145472 34.04285285309683, -118.2731901909525 34.04295985300507, -118.27398819152559 34.04331985338129, -118.27488519139288 34.043725853653754, -118.27523719154162 34.043883853691966, -118.27586619241168 34.044167853660944, -118.27688719266526 34.04462885294152, -118.27792619269002 34.04302385326364, -118.27876319224282 34.041730853039006, -118.27916819277097 34.04155285319472, -118.27982019218373 34.040554852782236, -118.28047119285311 34.03955785278449, -118.28115219277336 34.0385158525839, -118.28155919224051 34.03789785271861, -118.28169219184696 34.037696851957264, -118.28183519284168 34.03747985258974, -118.2818591924532 34.03744485235467, -118.28116519200377 34.03758885270264, -118.28073519242554 34.03766885254073, -118.28048619176089 34.037710852035126, -118.28023019266196 34.03774885274444, -118.2798821917565 34.037793852024436, -118.27962519167349 34.037821852194334, -118.27884619206903 34.03790685236487, -118.27841819178602 34.03794185207, -118.2779891922651 34.03797085287467, -118.275902191971 34.0380608524208, -118.27492619129113 34.03807885274843, -118.27452519085284 34.03807185241347, -118.27430219109577 34.038075852656576, -118.27412719147135 34.03807285312656, -118.27391619111506 34.03806085300543, -118.27389019130032 34.038237852585105))",6037224200.0,Ongoing Displacement,3.0,2.0,-0.0237388724035608,0.9150779896013864,0.4110261950162824,1.03544061302682,0.988327721661055,0.6254447181171318,0.5878217091550423,0.9602820659424433,5.41610808273128,0,1,0,0,0,0
114,Pico-Union,"POLYGON ((-118.27258619174823 34.04307985308065, -118.27242619141401 34.04333085309996, -118.27228519089788 34.04352885327699, -118.27216519097473 34.043698853109966, -118.27197819130718 34.04393685382205, -118.27177219155331 34.044180853419995, -118.27170519072926 34.04425385325428, -118.27146919130622 34.04450885359376, -118.2712491910245 34.044726853890104, -118.27102019096341 34.04493785376872, -118.270996191329 34.04495785398951, -118.27078219111525 34.0451418540795, -118.27049419134987 34.04537185337646, -118.27041519111725 34.04542885377065, -118.2687941913477 34.04649385358441, -118.2685481910419 34.04664385390825, -118.26655219033871 34.047863853802596, -118.26674219114469 34.04794985405212, -118.26728619045164 34.048194854610074, -118.26763319133319 34.04835185386965, -118.26830819091259 34.04865585399204, -118.26897019133158 34.04895385438315, -118.26969819103131 34.04928185456263, -118.27007119104391 34.04944985416196, -118.27052019192593 34.04965185399596, -118.27135019207921 34.05002585431498, -118.27199519150079 34.050315854572496, -118.27222119206044 34.05041785386164, -118.27315719213834 34.05083885383863, -118.27419019228792 34.04919885362292, -118.27494319189235 34.04804385406685, -118.27507619216365 34.04770385356947, -118.27554819176966 34.046963853298024, -118.27602819247821 34.04621185336354, -118.27650819214585 34.04545985333499, -118.27667919214491 34.045191853150776, -118.27688719266526 34.04462885294152, -118.27586619241168 34.044167853660944, -118.27523719154162 34.043883853691966, -118.27488519139288 34.043725853653754, -118.27398819152559 34.04331985338129, -118.2731901909525 34.04295985300507, -118.27295219145472 34.04285285309683, -118.27276119079517 34.042765853393874, -118.27258619174823 34.04307985308065))",6037210010.0,Advanced Gentrification,8.0,4.0,-0.0903010033444816,0.5201342281879194,0.1200323055044212,0.065906954887218,0.7125675675675676,-0.1487971603114929,0.3676075289575288,0.6488307570352754,0.9162151447072816,0,1,0,0,0,0
115,Pico-Union,"POLYGON ((-118.30036119544185 34.03997385171846, -118.30037919533058 34.0400668512329, -118.30042019556653 34.04021585161019, -118.30062119625195 34.04081885142328, -118.30065919554379 34.04093385165098, -118.30070719630731 34.0411218518633, -118.3007401957197 34.041311851154305, -118.30075619636064 34.041502852008904, -118.30075919598671 34.04248385172326, -118.30074319652633 34.042707851695376, -118.30071119611631 34.04289785151086, -118.30066419555175 34.043085852111886, -118.30043519559142 34.0437428520493, -118.30039219583168 34.04386485142767, -118.3003411959861 34.0440508514438, -118.30030619641371 34.04424085231033, -118.30028619658106 34.04443185172677, -118.30028619553269 34.04456585169504, -118.30028919626129 34.04544485233172, -118.30029219630572 34.046324851905474, -118.30029119673947 34.046525852555945, -118.30027719572591 34.04655885185796, -118.30026019582479 34.046690852141715, -118.30021019669591 34.0468188523349, -118.29997919622858 34.04723285235523, -118.30029619657158 34.04723185259301, -118.30102519658897 34.047228851997026, -118.30207119688505 34.04722485249488, -118.30254019676737 34.04722285167392, -118.3031171971104 34.04722085204572, -118.30416119690062 34.04721685208205, -118.3052301970559 34.04721185222624, -118.30530819714272 34.047102851937055, -118.30530519689361 34.04634085194322, -118.30530119711946 34.04538385150256, -118.30529819677074 34.044531851718425, -118.30529419722811 34.04358585184708, -118.30528019599275 34.03995685159207, -118.30431019620653 34.039959850981276, -118.30335719642616 34.039962851255815, -118.3027801963178 34.03996485125357, -118.30178919634541 34.03996885129197, -118.30163619594725 34.03996885135309, -118.30079819561729 34.039970851716795, -118.30036119544185 34.03997385171846))",6037221210.0,Early/Ongoing Gentrification,5.0,3.0,0.0588235294117647,0.377212389380531,0.0147277385404955,0.3241139717763654,3.3730420445177245,0.0573995860328401,2.4921864326934404,0.9949793756289602,0.5026059840183081,0,1,0,0,0,0
116,Pico-Union,"POLYGON ((-118.29836819567404 34.03998185186933, -118.29741719501531 34.039985851504674, -118.29623119448833 34.03998985155012, -118.2950591944588 34.03999485151004, -118.29435219456245 34.039997851862864, -118.29340719423388 34.04000185216555, -118.29239319409288 34.040005851706916, -118.2915751945181 34.040008852112436, -118.29159119432046 34.042692852335755, -118.2916011945251 34.0442398522484, -118.29160919485861 34.04726485299449, -118.29243719465757 34.04726185265305, -118.29263119457025 34.04726085258308, -118.29357819521913 34.04725785258456, -118.29370519517218 34.047256852284846, -118.29475119485737 34.04725285218483, -118.29587019552625 34.04724885260237, -118.29684319619224 34.047244852744605, -118.29699919550642 34.04724385251745, -118.29761119546492 34.04724185261371, -118.29788819602864 34.04724085226962, -118.29866719566215 34.04723785254358, -118.29893319580049 34.04723685266794, -118.29997919622858 34.04723285235523, -118.30021019669591 34.0468188523349, -118.30026019582479 34.046690852141715, -118.30027719572591 34.04655885185796, -118.30029119673947 34.046525852555945, -118.30029219630572 34.046324851905474, -118.30028919626129 34.04544485233172, -118.30028619553269 34.04456585169504, -118.30028619658106 34.04443185172677, -118.30030619641371 34.04424085231033, -118.3003411959861 34.0440508514438, -118.30039219583168 34.04386485142767, -118.30043519559142 34.0437428520493, -118.30066419555175 34.043085852111886, -118.30071119611631 34.04289785151086, -118.30074319652633 34.042707851695376, -118.30075919598671 34.04248385172326, -118.30075619636064 34.041502852008904, -118.3007401957197 34.041311851154305, -118.30070719630731 34.0411218518633, -118.30065919554379 34.04093385165098, -118.30062119625195 34.04081885142328, -118.30042019556653 34.04021585161019, -118.30037919533058 34.0400668512329, -118.30036119544185 34.03997385171846, -118.29836819567404 34.03998185186933))",6037221220.0,Early/Ongoing Gentrification,5.0,3.0,-0.0236686390532544,0.3292231812577065,-0.0206306281198032,0.5215829645308191,0.2370508333065733,0.2150926816753253,-0.0121265488308937,1.3170351760870374,0.8543046357615894,0,1,0,0,0,0
117,Pico-Union,"POLYGON ((-118.3084521978982 34.047198851817846, -118.30694419689281 34.04720485172892, -118.3063191968906 34.04720785147469, -118.3052301970559 34.04721185222624, -118.30416119690062 34.04721685208205, -118.3031171971104 34.04722085204572, -118.30254019676737 34.04722285167392, -118.30207119688505 34.04722485249488, -118.30102519658897 34.047228851997026, -118.30029619657158 34.04723185259301, -118.29997919622858 34.04723285235523, -118.29998319637399 34.04906785234273, -118.29998819705426 34.05087585275375, -118.30103419712145 34.05087085263269, -118.30207919740837 34.050865852262646, -118.30312519729058 34.05086085206009, -118.3041701970107 34.050854852730005, -118.30523819738768 34.05084985273338, -118.30632719759005 34.050844852229496, -118.3074241980187 34.05083885239224, -118.30844319741476 34.050831851820284, -118.30905819834372 34.050828852315654, -118.30905519796754 34.04992685245885, -118.30905319816425 34.04940685240711, -118.30905219740457 34.04902185234552, -118.30904919749254 34.04814985192718, -118.30904519774245 34.04719685151007, -118.3084521978982 34.047198851817846))",6037213202.0,Low-Income/Susceptible to Displacement,4.0,2.0,0.0395683453237411,0.3518312985571587,-0.0039730058700858,0.6051434372297627,0.2801358983409813,0.2818216877306249,0.0222799531037265,1.674974044087176,0.4933445266905064,0,1,0,0,0,0
118,Pico-Union,"POLYGON ((-118.29990019659576 34.05449285294252, -118.3008671971368 34.054487853098806, -118.30198319708823 34.05448185276789, -118.30208719718021 34.05448185320709, -118.30313219704871 34.05447685285318, -118.30416319735542 34.05447185257219, -118.30524519788266 34.05446685252727, -118.30533219782279 34.05446585277237, -118.30633519749851 34.054459852650886, -118.30657719780422 34.05445885269503, -118.3074371978258 34.05445485255215, -118.30782119789305 34.05445185224751, -118.30907119856387 34.05444285287984, -118.30906819841883 34.053546852558554, -118.30906519778057 34.05263985268956, -118.30906219828725 34.05173285195559, -118.30905819834372 34.050828852315654, -118.30844319741476 34.050831851820284, -118.3074241980187 34.05083885239224, -118.30632719759005 34.050844852229496, -118.30523819738768 34.05084985273338, -118.3041701970107 34.050854852730005, -118.30312519729058 34.05086085206009, -118.30207919740837 34.050865852262646, -118.30103419712145 34.05087085263269, -118.29998819705426 34.05087585275375, -118.29999119626606 34.052367852616605, -118.30000519649494 34.05248385303855, -118.30002819631083 34.0526288531993, -118.30006219626057 34.0527738530712, -118.30012719642285 34.05296485316555, -118.30019319679083 34.05311485269884, -118.30027219673781 34.05325785284116, -118.30007719635705 34.05339085273897, -118.30004119640832 34.05342185299423, -118.30001319645551 34.05346285298492, -118.29999619674115 34.053513853377545, -118.29999519657736 34.054143853237804, -118.29990019659576 34.05449285294252))",6037213201.0,Low-Income/Susceptible to Displacement,4.0,2.0,-0.0260223048327136,0.4581395348837209,0.0743547212602244,0.2709501787529929,0.1410812222512405,0.0149444998898899,-0.088765138230795,0.6706821181128342,0.9667376818435032,0,1,0,0,0,0
119,Pico-Union,"POLYGON ((-118.27451619129936 34.03296985256418, -118.27450519069436 34.03348685174623, -118.2744761903427 34.0339618526228, -118.27445519122406 34.0341998519576, -118.27442819068881 34.034436852514375, -118.27429519134381 34.03540285284608, -118.27449419132151 34.03549285199415, -118.2746451910414 34.03556185249042, -118.27471419139331 34.03559285239101, -118.27531919159932 34.03586785277659, -118.27585219157748 34.036109852782616, -118.27621519111804 34.036273852337764, -118.27630819102079 34.03612785222625, -118.27654919163868 34.03575285267885, -118.2776841915674 34.03399585227252, -118.27848719105522 34.0327468514981, -118.27856219183117 34.03277985207462, -118.27903019133487 34.03298885220687, -118.2797201919929 34.03329585199407, -118.28085119153359 34.031546851996424, -118.28147219155622 34.03058785124605, -118.28088719205326 34.03032785116332, -118.28055519120625 34.03017985176469, -118.27970719184107 34.029802851392624, -118.27849919120756 34.029265851279796, -118.27601419081853 34.0281588514184, -118.27489119074104 34.02765285178627, -118.27467818999172 34.0275568512901, -118.27448819047329 34.02747085108212, -118.27445219021423 34.02757685183165, -118.2743951903484 34.02778985145797, -118.27432719020563 34.028114851437955, -118.27430919047514 34.02828185200949, -118.27428119074585 34.02854985202302, -118.27426419021091 34.02894185137779, -118.27427019068327 34.02911585189584, -118.27438119045519 34.03071985189441, -118.27435119008238 34.03076685190444, -118.27438519010647 34.03078185182118, -118.27441519091605 34.031210852283394, -118.27449819101577 34.032418852326025, -118.27450619118747 34.032593851723206, -118.27451619129936 34.03296985256418))",6037224420.0,Advanced Gentrification,8.0,4.0,0.0303030303030303,0.3303030303030303,-0.0198349971857688,-0.1278966461834604,0.3280113815997471,-0.3035631788807919,0.0605119461632265,0.4204835589941971,0.7632241813602015,0,1,0,0,0,0
